qid,question_text,target,preprocessed_text
bbe5ca7b693fad27a0aa,Has war actually reduced? Are we actually going more towards peace and trade?,0,"['ha', 'war', 'actually', 'reduced', 'actually', 'going', 'towards', 'peace', 'trade']"
6b82c95a95c3727e5ea0,What is the impact of land degradation in terms of pollution?,0,"['impact', 'land', 'degradation', 'term', 'pollution']"
881d0103b97c042df3f1,Can I crack CAT by self study?,0,"['crack', 'cat', 'self', 'study']"
d1cdb6e4fa44cb9ecb4f,How do I focus without medications?,0,"['focus', 'without', 'medication']"
fbfa5e16c75ccecde92d,What is the value for ΣnCv for a reaction?,0,"['value', 'σncv', 'reaction']"
e75e06a7365b59375946,What is the most badass thing ever done by your mother?,0,"['badass', 'thing', 'ever', 'done', 'mother']"
7b44f6f77456b3489e70,What are some guns and firearms that are new to the market?,0,"['gun', 'firearm', 'new', 'market']"
5e5c163a85b9d8532508,Which models does the Jaguar F-Type primarily compete with? How do they compare?,0,"['model', 'doe', 'jaguar', 'f', 'type', 'primarily', 'compete', 'compare']"
b2947d5015722e7842d5,Is Mars One project still in progress?,0,"['mar', 'one', 'project', 'still', 'progress']"
715f31b7d98302476a74,How do privacy blockers work?,0,"['privacy', 'blocker', 'work']"
a69df8ad4a6a5312787a,Why don't government of India care to make Jain monument or Jain museum or Jain temple?,0,"['government', 'india', 'care', 'make', 'jain', 'monument', 'jain', 'museum', 'jain', 'temple']"
721d2d43a7a50f64da1f,What do you think of ex-Dictator Musharraf's new career as a TV analyst?,0,"['think', 'ex', 'dictator', 'musharraf', 'new', 'career', 'tv', 'analyst']"
6fa0726223646a95e657,Why do people like vending machines in Fortnite?,0,"['people', 'like', 'vending', 'machine', 'fortnite']"
e651e555f031177d1bce,"Do people actually ask random people on LinkedIn for a coffee for networking purposes, or is it an urban myth?",0,"['people', 'actually', 'ask', 'random', 'people', 'linkedin', 'coffee', 'networking', 'purpose', 'urban', 'myth']"
437408c3709d2ee13e37,Why all Avi Wigderson students are either Jewish or Israelis?,0,"['avi', 'wigderson', 'student', 'either', 'jewish', 'israeli']"
f3e56a4f8ef10d5d2305,"If a candidate is applicable for 2 states under the 85% state quota for NEET, then does he/she have to opt for a state before giving NEET or after?",0,"['candidate', 'applicable', '2', 'state', '85', 'state', 'quota', 'neet', 'doe', 'opt', 'state', 'giving', 'neet']"
736fbcac18f79e7662e5,"What are the living conditions of an average household in Palenque, Mexico?",0,"['living', 'condition', 'average', 'household', 'palenque', 'mexico']"
816b6c4fea1dfc45f237,What should I have to study after 12th for a secure future?,0,"['study', '12th', 'secure', 'future']"
f24a20695871da576a88,What are some location in LA with reinforced steel doors?,0,"['location', 'la', 'reinforced', 'steel', 'door']"
a274def02512b20b02d8,"Between Schlumberger and Halliburton, which one has a better company pension/benefit plan?",0,"['schlumberger', 'halliburton', 'one', 'ha', 'better', 'company', 'pension', 'benefit', 'plan']"
f21526fd3c1a9ed1f09f,What is the con about ageing?,0,"['con', 'ageing']"
58e0f69aa94376c41841,Can I get the domicile of Delhi by doing class 11 and 12 in Delhi?,0,"['get', 'domicile', 'delhi', 'class', '11', '12', 'delhi']"
d1fc910e3e86b1164ab0,What do top writers do in their free time?,0,"['top', 'writer', 'free', 'time']"
cfbb37ba983fe9c1fa32,What did Gore Vidal find appealing in Howard Austen? Many of his close friends assumed Austen to be a bit dull.,0,"['gore', 'vidal', 'find', 'appealing', 'howard', 'austen', 'many', 'close', 'friend', 'assumed', 'austen', 'bit', 'dull']"
4ccbb41d7885b7e9023e,"How do I get a blue check mark by my profile picture like the 'famous"" people?",0,"['get', 'blue', 'check', 'mark', 'profile', 'picture', 'like', 'famous', 'people']"
529799d32745370363d2,What is the meaning of cheree good night meple?,0,"['meaning', 'cheree', 'good', 'night', 'meple']"
fcbee84b4dc3d76feeb4,"I'm a music producer (EDM). Is Razer blade stealth 2017, MacBook pro 15"" 2017, or Dell XPS 13 a better option for me?",0,"['music', 'producer', 'edm', 'razer', 'blade', 'stealth', '2017', 'macbook', 'pro', '15', '2017', 'dell', 'xps', '13', 'better', 'option']"
ff8b437990fc91849674,How is a sharpener made?,0,"['sharpener', 'made']"
c0f8cdfbc7a957839f06,How hard is it to get a fatwa?,0,"['hard', 'get', 'fatwa']"
afd0151fbd17bb360687,What's on your travel bucket list?,0,"['travel', 'bucket', 'list']"
922a22f1623dfd8a89ca,Is doing MS in Italy better for a CSE student?,0,"['italy', 'better', 'cse', 'student']"
c477a2060dd282a4f516,Could Sansa have magical powers we have yet to discover?,0,"['could', 'sansa', 'magical', 'power', 'yet', 'discover']"
9f14d12dc00ccda61949,Why are Northern African countries far more advanced than most of the Sub-Saharan African countries?,0,"['northern', 'african', 'country', 'far', 'advanced', 'sub', 'saharan', 'african', 'country']"
94140e0c71efdd9d3cc3,Bollywood cast for Into the badlands?,0,"['bollywood', 'cast', 'badlands']"
c33995f4e664837dd2c5,What are the top 5 gadgets I need to bring for street photography? I’ll be going to Tokyo next month. And I need some help with my gadgets and gears. I only have my iPhone 7plus with me. Any suggestions would be gold for me.,0,"['top', '5', 'gadget', 'need', 'bring', 'street', 'photography', 'going', 'tokyo', 'next', 'month', 'need', 'help', 'gadget', 'gear', 'iphone', '7plus', 'suggestion', 'would', 'gold']"
608b9d5737cb5ef444cc,What's a good website which matches angel investors with entrepreneurs seeking finance to develop niche market property in Australia?,0,"['good', 'website', 'match', 'angel', 'investor', 'entrepreneur', 'seeking', 'finance', 'develop', 'niche', 'market', 'property', 'australia']"
c665c89220c8b288dbf5,What is the concrete volume of the small concrete mixer?,0,"['concrete', 'volume', 'small', 'concrete', 'mixer']"
44319de243b261d19eaf,"Why is the earth round, and how come when we move around the world, half of the world isn't upside down?",0,"['earth', 'round', 'come', 'move', 'around', 'world', 'half', 'world', 'upside']"
3257f17e96265acd8b47,"Who are senior, famous and respected maxillofacial surgeons in the UK?",0,"['senior', 'famous', 'respected', 'maxillofacial', 'surgeon', 'uk']"
3e2d043370ba501c8afa,What is your favourite concept in classical mechanics?,0,"['favourite', 'concept', 'classical', 'mechanic']"
25dbad62fc5bd0b74329,"Why was Mark Wing-Davey selected to play the Zaphod Beeblebrox's character for the TV show ""The Hitchhiker's Guide to the Galaxy""?",0,"['wa', 'mark', 'wing', 'davey', 'selected', 'play', 'zaphod', 'beeblebrox', 'character', 'tv', 'show', 'hitchhiker', 'guide', 'galaxy']"
dbc7d405e5f6fafdd5ee,What is the quickest way to learn Gujarati language?,0,"['quickest', 'way', 'learn', 'gujarati', 'language']"
db38766193994ec342a5,Why is Israel's army so big?,0,"['israel', 'army', 'big']"
800331beb9b75f87b83a,Why does 3° carbocation undergoes methyl shift to become 1°carbocation in nucleophilic addition?,0,"['doe', '3', 'carbocation', 'undergoes', 'methyl', 'shift', 'become', '1', 'carbocation', 'nucleophilic', 'addition']"
798fae2f45bf689517b5,What are some tips to find myself?,0,"['tip', 'find']"
814721f781f41cb268eb,"Are we living inside a big 4D cube, which again is inside a 5D cube and so on?",0,"['living', 'inside', 'big', '4d', 'cube', 'inside', '5d', 'cube']"
58cbba8e4ea5c3cc19a2,Which are the best UX websites?,0,"['best', 'ux', 'website']"
98104a275482f66cf7d8,Which college did you get through COMEDK UGET 2017 mock allotment? And at what rank?,0,"['college', 'get', 'comedk', 'uget', '2017', 'mock', 'allotment', 'rank']"
d5ecadad36b209020ea4,Who can be pardoned by the president?,0,"['pardoned', 'president']"
aabbfecf5cc875ea36cb,What is the best way to start learning web development?,0,"['best', 'way', 'start', 'learning', 'web', 'development']"
db3c6ec6844b1c1c1832,Is it morally wrong to kill little bugs like they are nothing? What if humans were in their place?,0,"['morally', 'wrong', 'kill', 'little', 'bug', 'like', 'nothing', 'human', 'place']"
1220de8ee8fb677afcef,What are some of the cons of gerrymandering?,0,"['con', 'gerrymandering']"
64d486a1251b48eaa534,What are the small business ideas for this year?,0,"['small', 'business', 'idea', 'year']"
b16aaddf5a94aa054720,Is demonitisation required?,0,"['demonitisation', 'required']"
b710eb0484c638349be7,Where can I give cats for adoption in Pune?,0,"['give', 'cat', 'adoption', 'pune']"
e4a3403bd5b15d2d2387,How can I receive money from India if I don't have an account through western Union?,0,"['receive', 'money', 'india', 'account', 'western', 'union']"
d7ba27ee93c4349ec353,Where and when was Debra Messing born?,0,"['wa', 'debra', 'messing', 'born']"
025d6067b9d3332dd740,Which are the best applications to track your daily activities?,0,"['best', 'application', 'track', 'daily', 'activity']"
9d6b7d2e4d211b52d313,What are the best porn sights without viruses?,0,"['best', 'porn', 'sight', 'without', 'virus']"
04d79976216123227564,What are the risks of having a hyperextended thumb?,0,"['risk', 'hyperextended', 'thumb']"
17cb2e1d74fbca0d42ad,How do I integrate Instagram with ChatFuel and other chatbots?,0,"['integrate', 'instagram', 'chatfuel', 'chatbots']"
4d35c32a5a5987e5c9df,"Is it preposterous to believe that David Bowie was not an innovator, but an immitator, and that he copied such artists as Marc Bolan of T-Rex and Brian Ferry of Roxy Music?",0,"['preposterous', 'believe', 'david', 'bowie', 'wa', 'innovator', 'immitator', 'copied', 'artist', 'marc', 'bolan', 'rex', 'brian', 'ferry', 'roxy', 'music']"
45b949cd5d49a11612ba,How do I use should and would?,0,"['use', 'would']"
8be43da9d72f3976dc7e,Why do we need advanced characterization techniques instead of just using SEM?,0,"['need', 'advanced', 'characterization', 'technique', 'instead', 'using', 'sem']"
f548ae2b99ed07feac6a,What are the best 35 pound dumbbells?,0,"['best', '35', 'pound', 'dumbbell']"
7ae947ac27ada9ecd130,What are the Pro s and cons of GST?,0,"['pro', 'con', 'gst']"
404df56a8eca3b782b62,Why do kids tend to be nasty and bully others instead of accepting their differences and moving on?,0,"['kid', 'tend', 'nasty', 'bully', 'others', 'instead', 'accepting', 'difference', 'moving']"
872bf2365f9f0e5e2217,I have 5 years experience as a dev and it takes me from a couple of days to a week to solve basic algorithms from CodeFights and HackeRank. Has anyone struggled that much? What could be wrong with me?,0,"['5', 'year', 'experience', 'dev', 'take', 'couple', 'day', 'week', 'solve', 'basic', 'algorithm', 'codefights', 'hackerank', 'ha', 'anyone', 'struggled', 'much', 'could', 'wrong']"
311c10330b1265af591c,What influenced Sarah Boone to improve the ironing board?,0,"['influenced', 'sarah', 'boone', 'improve', 'ironing', 'board']"
b5a4e54d31e8bd485d1a,How unpredictable people really are?,0,"['unpredictable', 'people', 'really']"
33d7c632febdbfefc7c9,What basic knowledge is required to use ArcGIS?,0,"['basic', 'knowledge', 'required', 'use', 'arcgis']"
b17293d851432ab24c8c,Is being strong psychologically determined in the genes?,0,"['strong', 'psychologically', 'determined', 'gene']"
353c8b0e675c0f7700e2,What should I do if I always feel uncomfortable?,0,"['always', 'feel', 'uncomfortable']"
fd43198bb36f72c9ca9d,What happen if you spray ethyl Chloride in a cigarette and smoke it?,0,"['happen', 'spray', 'ethyl', 'chloride', 'cigarette', 'smoke']"
e89af0ebec1d89684775,What are your post match thoughts on the UFC fight between Cris Cyborg and Holly Holm (2018)?,0,"['post', 'match', 'thought', 'ufc', 'fight', 'cris', 'cyborg', 'holly', 'holm', '2018']"
18c486322f3880d3bd3c,"Should a Christian remain in a miserable, unhappy, bitter, turbulent marriage just for the sake of avoiding divorce?",0,"['christian', 'remain', 'miserable', 'unhappy', 'bitter', 'turbulent', 'marriage', 'sake', 'avoiding', 'divorce']"
e4c52cc4b7190e349d00,"What are some examples of open source large scale (Used by a millions of users, generating petabytes of data) web applications?",0,"['example', 'open', 'source', 'large', 'scale', 'used', 'million', 'user', 'generating', 'petabyte', 'data', 'web', 'application']"
705f6b49bd99daefbd5a,Who can learn big data?,0,"['learn', 'big', 'data']"
cac78368133264b889df,Why do the educated deride and discriminate against those who aren't?,0,"['educated', 'deride', 'discriminate']"
b21416ba71dc427f2bd1,What is the appropriate role for the US to take in protecting the global environment?,0,"['appropriate', 'role', 'u', 'take', 'protecting', 'global', 'environment']"
ec71df21eff17c6e2643,What are the other types of volcanoes?,0,"['type', 'volcano']"
d4e854abc881e89e24b2,"What does it mean if I told a girl I liked them a lot, they said they needed time to think about it, and they have ignored me and not talked to me for two days?",0,"['doe', 'mean', 'told', 'girl', 'liked', 'lot', 'said', 'needed', 'time', 'think', 'ignored', 'talked', 'two', 'day']"
3186b66b388e9c87d1b3,"Did you get to experience that ""unforgettable first lecture"" at your college/university? What was it that your teacher did/say that made it memorable?",0,"['get', 'experience', 'unforgettable', 'first', 'lecture', 'college', 'university', 'wa', 'teacher', 'say', 'made', 'memorable']"
b67f3d9c88ef1326ff84,"What is the difference, in any, between Ph.D. for research and Ph.D. for the purpose of an academic career?",0,"['difference', 'ph', 'research', 'ph', 'purpose', 'academic', 'career']"
64241a1cfbe2fff2bc4e,What was heras pecoks name?,0,"['wa', 'hera', 'pecoks', 'name']"
7ee94033f1bdb9cab7bf,What will happen if a country practices pure capitalism?,0,"['happen', 'country', 'practice', 'pure', 'capitalism']"
95012dd20c4fa1706d97,What's the pesticide export situation in China?,0,"['pesticide', 'export', 'situation', 'china']"
ceff610386ae5dfde749,How much gross salary of accounts clerk in India?,0,"['much', 'gross', 'salary', 'account', 'clerk', 'india']"
4b2d090c13ee5a11d394,How can I make the boiling crab sauce?,0,"['make', 'boiling', 'crab', 'sauce']"
01f3ed6a3313dfc76999,How much ml is 16 oz?,0,"['much', 'ml', '16', 'oz']"
172a2ea3c11ed7f4607d,What do you mean by Dubai?,0,"['mean', 'dubai']"
a59574c72d226fd22315,Did the USA fund the civil war in Syria?,0,"['usa', 'fund', 'civil', 'war', 'syria']"
80b03fd72ec56fd5f367,"Can a girl fall in love with an average looking and not so confident schoolmate who transforms himself in a better way after some years (say, they meet in a reunion)?",0,"['girl', 'fall', 'love', 'average', 'looking', 'confident', 'schoolmate', 'transforms', 'better', 'way', 'year', 'say', 'meet', 'reunion']"
